01abb826949d1b34,0.00 0.21 0.89 0.44
01e1f2d7def859c7,0.38 0.04 0.77 0.61
01fa76a2da59f9b6,0.00 0.00 1.00 1.00
057ff5e8d178305b,0.47 0.00 1.00 1.00
5f53fd98a005d9f3,0.00 0.00 0.79 1.00
34c0549184a3db8f,0.01 0.09 1.00 0.79
c178786ddb35597e,0.15 0.02 1.00 1.00
9445e230e39adab9,0.00 0.22 1.00 1.00
042b547657f0570a,0.00 0.20 0.65 1.00
1061e45ae84fdb51,0.26 0.00 0.78 1.00
00875d808ec9fd00,0.04 0.00 0.84 1.00
58878feea0251ed9,0.60 0.37 0.70 0.46
68fd9aa25f78eee3,0.00 0.00 0.85 1.00
05550a15986acce6,0.00 0.21 0.75 1.00
26534ecee7b8c4c4,0.12 0.00 0.82 0.94
17a4f4adbd9e3491,0.22 0.20 0.78 0.82
369e6d60d0846323,0.13 0.04 0.94 0.81
3db022b52526bd4b,0.10 0.00 1.00 1.00
6b9074777d94aa43,0.12 0.42 0.73 0.98
1153904999a24880,0.47 0.64 0.76 0.88
0317cc416809adc8,0.00 0.00 0.82 1.00
80f88e43c18677a5,0.35 0.00 0.95 1.00
105a7648457178ac,0.03 0.01 1.00 1.00
055a2b204c2f03a8,0.03 0.14 1.00 0.79
0d35088b65c80519,0.00 0.00 0.88 1.00
0611b20fccc9a1fa,0.14 0.09 0.86 0.94
07225ef29d5b0181,0.05 0.11 0.74 0.73
12b1da10131abc60,0.36 0.25 1.00 0.69
0642b2f2c7db0256,0.48 0.75 0.60 0.88
3864b6adb4281868,0.20 0.00 0.74 0.81
059d2333d5d424cd,0.02 0.05 0.76 1.00
a9ef3e125917747b,0.05 0.06 1.00 0.98
3a1475e96f043e70,0.00 0.00 1.00 1.00
00becf6f46b765fc,0.03 0.63 0.61 0.75
007ceb386d4e97b7,0.21 0.00 1.00 1.00
05de6f39747cb7e7,0.37 0.17 0.92 0.89
00395d59ec482bf0,0.15 0.04 1.00 1.00
025452c569f6ac9d,0.31 0.01 0.77 0.99
15bcb858611e2449,0.32 0.00 1.00 1.00
0315cf25039ef2f9,0.20 0.00 0.80 1.00
02ce0110bf12f3ea,0.19 0.00 0.84 0.77
36a93df40e22dd09,0.10 0.00 0.65 1.00
0dff117f6113c4c8,0.21 0.00 1.00 1.00
2325bc70e59547d8,0.11 0.63 0.45 0.87
0ea6e6ea0b4f85b0,0.07 0.00 1.00 0.83
d9b37ef09ebd9ad6,0.08 0.12 0.62 0.76
292153c2f87bc793,0.05 0.00 0.61 1.00
961b9c9349b72908,0.08 0.13 0.87 0.84
48759f20b2eb7793,0.37 0.13 0.86 0.83
007babb281465352,0.18 0.00 0.76 1.00
006152fad99425da,0.03 0.00 0.58 1.00
2542503f0dbb71ed,0.18 0.35 0.60 0.76
0b1bc5d5af9dfda2,0.00 0.07 0.62 0.93
e72951f8dcb34de4,0.15 0.22 0.70 0.77
5818e37338517467,0.13 0.26 0.56 0.77
0b169a4f8c3718ee,0.32 0.00 0.65 1.00
1e59a026ccdf06ef,0.08 0.04 0.76 1.00
5fb2174c4a2eb685,0.28 0.03 1.00 1.00
bb25863ddc8fe903,0.30 0.16 0.42 0.77
1ab7812a9d8d4d6d,0.34 0.04 0.71 1.00
09020141231d7d80,0.22 0.00 0.75 1.00
83c1bb834e5feffb,0.03 0.08 0.82 0.91
82d5440ce82312fa,0.26 0.16 0.65 0.76
367fcf7fb25fa7ff,0.28 0.06 0.82 0.74
1cc8e8ff617580f3,0.35 0.12 0.53 0.65
0acd36d5ecd9a247,0.05 0.13 0.81 0.84
977e157f4515bfb5,0.00 0.00 1.00 1.00
3cbe0fd1d0640b7c,0.44 0.14 0.67 0.71
0e5e69413ee07971,0.28 0.00 0.83 0.66
681cf9d34423f747,0.06 0.27 1.00 0.79
20ace8a8f4e799f5,0.13 0.00 1.00 0.47
46c4da95cf67eb65,0.20 0.06 0.77 0.85
0b8d7c6e9d703c60,0.04 0.31 0.94 0.73
22778207a6f542ee,0.00 0.08 1.00 1.00
10030a58f27bcff0,0.00 0.29 0.90 0.83
01971750b3e80844,0.20 0.00 1.00 1.00
4d8ef84e1573f121,0.00 0.00 1.00 1.00
015db7d5de96f5e4,0.15 0.63 0.52 0.97
08b849e60a0511eb,0.00 0.00 0.46 1.00
13caa46b1221e1f1,0.15 0.38 0.75 0.62
1c3928de93d9f0cb,0.10 0.18 0.78 0.87
362464fae49fd583,0.45 0.20 0.49 0.88
23933a48c52bbedd,0.00 0.06 1.00 0.98
0bae7e0273e65688,0.19 0.34 0.79 0.80
0706e4464d2d5dca,0.00 0.00 0.86 1.00
0186a1f14e2bdb78,0.00 0.17 0.99 0.96
1ba009ffae4df7ec,0.00 0.00 1.00 1.00
36caa02cd85e3583,0.01 0.00 0.52 1.00
021636c5cd7c46c3,0.00 0.00 1.00 1.00
09fa8ae4daf6f48e,0.09 0.04 0.72 0.88
0dec054c269a5d8a,0.26 0.63 0.38 0.65
1ed7786a086832d3,0.02 0.50 0.71 0.78
6eac0f82040a88ba,0.00 0.00 0.69 1.00
0ce903e7e56a8a42,0.07 0.00 0.69 0.94
0c693b223b609054,0.67 0.00 0.92 1.00
0e7f43322ccc4262,0.25 0.00 1.00 1.00
58ec73117d352bbe,0.36 0.40 0.60 0.48
763532e5a17527fb,0.07 0.00 0.96 1.00
0155d1e969bbc708,0.07 0.07 0.76 0.97
0b42101963c9366f,0.42 0.00 0.88 0.76
2f8c7501b71c2df8,0.00 0.00 1.00 1.00
5e1621bdb7093fd2,0.26 0.78 0.38 1.00
10af8c54885ec0d5,0.03 0.00 0.98 0.73
1694a720cabd0b44,0.19 0.10 0.99 1.00
0f307dec137ea4af,0.00 0.00 0.38 1.00
0a60a35607306b1d,0.00 0.00 1.00 1.00
01bf9cbb72c5a61a,0.05 0.22 1.00 0.80
7d162c42469b39c4,0.00 0.00 0.48 0.88
488734b12dd68c24,0.32 0.05 0.82 0.98
02aaa5f10533100a,0.63 0.60 0.86 0.94
7ec47bb55a1155a9,0.00 0.00 1.00 1.00
3662dacaf3ed949b,0.06 0.26 0.63 0.61
09d2d06362717656,0.45 0.00 0.75 0.85
0e2136c95caa5360,0.41 0.00 0.89 1.00
1bfe60715f091f83,0.00 0.00 1.00 1.00
3cca758498cf0a2f,0.32 0.00 0.75 1.00
b8fb7651e8d99808,0.21 0.18 0.51 0.55
4cc4a12e2eab102c,0.00 0.00 0.74 0.90
06e6df5d5e226d8d,0.09 0.00 1.00 1.00
03521b9eee8b06e9,0.01 0.08 1.00 1.00
af040eb817c8a88e,0.22 0.19 0.74 0.93
393d3749d07c1cc4,0.00 0.00 1.00 1.00
088c07d711a0b14e,0.11 0.00 1.00 1.00
00d5a1ca7a23f88e,0.03 0.07 0.95 0.97
0817ce4d38896fd6,0.22 0.16 0.67 0.70
197687dfdd0ad761,0.01 0.16 0.67 0.84
01c0f545e22f8954,0.20 0.29 0.56 0.81
1e14cf1c9603ee6c,0.14 0.07 0.75 0.91
0df87ab0be4f3669,0.00 0.00 1.00 1.00
856238abf6a26f0e,0.07 0.13 0.82 0.79
5502b053c48d50cd,0.01 0.00 1.00 0.86
268f7af3baa3425e,0.06 0.16 0.70 0.89
5c571811b922aa9e,0.20 0.10 0.62 1.00
50cbe7fac4c93d55,0.00 0.22 1.00 1.00
fa4f9d0fcce6c804,0.00 0.00 0.87 1.00
00004d453fd979d0,0.00 0.00 1.00 1.00
7d34a37636941aea,0.00 0.04 0.92 1.00
33fd3e56c05af0b0,0.00 0.46 1.00 1.00
1f1877c544bca211,0.03 0.14 1.00 0.92
39326dacfa6816c6,0.16 0.00 0.48 0.34
3f0ee104e07742f4,0.00 0.12 1.00 0.85
2d98ef8d840f4a66,0.00 0.00 0.89 0.88
0af4a419d8efc75f,0.46 0.14 0.63 1.00
dd004e77ec63b626,0.25 0.00 1.00 1.00
2501aff9ce029acc,0.21 0.19 0.95 0.67
07dc4219384db94f,0.08 0.02 1.00 1.00
799b4b15d7436d10,0.13 0.00 0.73 1.00
c1dc4a603faf4aad,0.00 0.65 0.46 0.88
4eb660cda5be90b1,0.00 0.00 1.00 1.00
096c0a975ffb87ba,0.03 0.26 0.19 0.53
c69310e5af1bac77,0.12 0.00 0.90 1.00
02fdbb1b53777bbd,0.00 0.00 0.88 1.00
3bae70601c4d35a6,0.00 0.18 1.00 0.96
0ac482ae295f2ab9,0.36 0.19 0.47 1.00
2017752bd4ce4f94,0.14 0.00 0.62 1.00
0a8f9f5086a706b5,0.00 0.08 0.99 0.81
10870738d9887719,0.00 0.00 0.73 0.81
00deb81df4e461ad,0.10 0.04 0.68 0.83
0486c91221709816,0.06 0.00 1.00 1.00
e6c160bea8807f4f,0.15 0.20 0.63 0.75
3fb8e66e058b6aa7,0.09 0.00 1.00 1.00
6a8ad2791555f91f,0.35 0.00 1.00 0.78
8c6679685400b34d,0.29 0.42 0.83 0.62
0a4a569973cae38b,0.25 0.07 0.74 0.84
00203851c3cb9c1e,0.14 0.00 0.73 1.00
47a2d2efe9417916,0.05 0.23 0.47 1.00
c788b170fb6710f1,0.00 0.00 1.00 1.00
027728b24ee5930a,0.11 0.00 0.45 1.00
3b0fd6052b5291cf,0.20 0.00 0.50 1.00
006c5d337b243143,0.24 0.24 1.00 0.50
5b85003d22681299,0.22 0.25 0.76 1.00
c9b5182392367dbe,0.41 0.00 1.00 0.87
0029610c1ed90fdb,0.64 0.27 0.83 0.59
07d4185f8256d97f,0.11 0.19 0.76 0.84
3cc8437999133e1b,0.00 0.15 0.93 0.93
040676ecf4d25398,0.04 0.26 1.00 1.00
0800876a114b3398,0.04 0.17 0.60 1.00
8e4a0f6567a14968,0.05 0.00 1.00 1.00
40fae1c51c72bb0f,0.18 0.00 0.71 1.00
6d724c847af02533,0.04 0.11 0.53 1.00
0500c136ae75cb85,0.01 0.00 0.35 1.00
1f8f3128853911cc,0.16 0.02 0.65 1.00
02178b2acb4bd184,0.35 0.00 0.61 0.82
48e12e2bebb88ef7,0.26 0.22 0.57 0.89
045671b8a2a85c69,0.00 0.00 1.00 1.00
0bd18d9e04c8d14b,0.26 0.00 1.00 0.88
0036255b442732ba,0.20 0.05 0.77 0.66
0069fe64c0c52ef7,0.08 0.00 1.00 1.00
1acbc212e822d863,0.00 0.02 1.00 0.40
f7aad10185a3db97,0.04 0.30 1.00 0.93
29c0af54b5c8c32b,0.18 0.00 1.00 1.00
2ae97b7b1a75b9cb,0.11 0.00 0.88 1.00
41d6515c361603dd,0.14 0.29 0.83 0.92
af0730f564113cf6,0.25 0.00 1.00 1.00
e69a5e62a7aaf526,0.62 0.00 1.00 1.00
32add4a1c77880dc,0.00 0.00 1.00 1.00
24a27594701114fd,0.03 0.00 0.72 1.00
d800e1789eb92fdf,0.00 0.00 0.86 1.00
0eead3b695762291,0.16 0.00 1.00 1.00
07c4463c2b71872d,0.10 0.27 0.99 0.84
255faf06d33a5944,0.05 0.00 0.82 1.00
337339f2408b1e97,0.17 0.00 0.90 1.00
d73c91a3574ed913,0.31 0.37 0.73 0.69
028b1bf3233b06e9,0.26 0.45 0.54 0.63
269e980aa1ee7d82,0.09 0.65 0.50 0.89
9730b84bc3d4651d,0.50 0.14 0.70 0.54
872abd6dee7be1de,0.19 0.14 0.81 0.83
17b69c843e9f1fbb,0.00 0.00 1.00 1.00
1749e1103f008b58,0.06 0.19 0.87 0.87
5687474b4109b87a,0.06 0.25 1.00 1.00
f39a2f11c7adfe56,0.47 0.00 1.00 1.00
23b9a8b12d859f68,0.00 0.00 0.91 0.82
da8d0d7dfe45c611,0.02 0.30 0.69 0.72
3d2e25d5cbc1e07f,0.34 0.50 1.00 1.00
04d49f0559d46b90,0.01 0.19 1.00 0.74
e5442e946c51dad6,0.35 0.49 0.52 0.68
198e303d5dc46bd4,0.06 0.17 1.00 0.77
cb6a0b350049d74c,0.02 0.00 1.00 1.00
201cb66af4d6f748,0.30 0.30 0.72 0.85
03f654d41c36a394,0.00 0.00 1.00 1.00
052acfd5f94d2c27,0.42 0.26 1.00 0.94
226a5c0f2fd47911,0.14 0.00 0.94 1.00
02d800b2c2b1b7ff,0.17 0.00 1.00 1.00
0700f935bed35c07,0.10 0.22 0.74 0.58
3c4e0179f8098ad7,0.04 0.00 0.60 1.00
6b64a5d3be014654,0.36 0.42 0.67 0.57
92d1aa2d89e4d3bf,0.10 0.24 0.68 0.79
114fafa89b7d5eee,0.00 0.00 1.00 1.00
0239c3a06c6b6aa1,0.15 0.03 0.85 0.98
079c3a2de38d1f62,0.07 0.36 0.30 0.73
3a1ddbc7cbee8645,0.00 0.00 1.00 1.00
14d2caa8f6f262f3,0.11 0.00 1.00 1.00
0296affdafe7b1da,0.06 0.00 1.00 1.00
1444fde0c4439d30,0.00 0.00 0.90 1.00
029b78c258492659,0.16 0.15 0.46 1.00
7247db8e432013ce,0.03 0.00 0.44 0.87
10c4822100ee668a,0.24 0.00 0.62 1.00
0594722ad1f1610d,0.35 0.06 1.00 1.00
8fdc4886ad0bc78b,0.00 0.00 1.00 1.00
ea607031be2b5729,0.20 0.25 0.82 1.00
f7e8cf4a5d2172c9,0.30 0.05 0.63 0.54
061cfdde460d7c91,0.27 0.01 0.81 0.23
37e1e7641be6efd5,0.00 0.00 0.97 1.00
020bc46e06fa20a9,0.28 0.00 1.00 1.00
0059b3debae15f35,0.01 0.14 0.86 0.81
06a5de3675d81ced,0.17 0.11 0.79 0.76
27d9175821febdd2,0.00 0.07 0.59 1.00
0a5a80ef7ee07490,0.10 0.41 0.87 1.00
16d2104fedfddec0,0.05 0.26 0.92 1.00
3eb3e434f8544300,0.26 0.00 0.50 1.00
03c9060f6ee715a8,0.00 0.23 0.96 0.72
00e25084cfb2e4d7,0.02 0.00 1.00 1.00
06a9b9d11c7f086e,0.40 0.13 0.68 0.81
0d56fc720d7ff6b0,0.35 0.12 0.45 0.66
78a42d08dade50ec,0.21 0.25 0.75 0.80
0a7d4255ade61f89,0.05 0.22 0.68 0.65
16942e40ee19192e,0.00 0.06 0.86 1.00
3da35e25e506fc30,0.07 0.18 1.00 0.72
25fc41c349c0686b,0.00 0.00 1.00 1.00
08c0f4a12010eb68,0.16 0.00 0.69 1.00
02776000766bedd8,0.05 0.00 0.66 1.00
7e1ac0f869aa145e,0.08 0.00 0.81 1.00
06b55048680574e7,0.08 0.00 1.00 0.98
049b2a7e0a6cf398,0.10 0.13 0.75 0.80
18d6f89f0f3240f2,0.00 0.04 0.76 1.00
0f7b67c274cfc05c,0.18 0.34 0.40 0.71
08f0957cdbe1ebc7,0.00 0.18 0.47 0.86
00c879b3d9ee079d,0.11 0.16 0.46 1.00
0992f69ba43ebbc8,0.00 0.00 0.83 1.00
d548484451c15998,0.22 0.16 1.00 1.00
21194ac11a7d0eb9,0.00 0.05 1.00 1.00
1b4f84050ca08515,0.19 0.14 0.57 0.78
049063fedf12c089,0.09 0.43 0.88 0.60
0ed335b116c00088,0.10 0.00 1.00 1.00
1300584def82439a,0.00 0.00 0.17 0.98
0c104b76479acb22,0.00 0.00 0.47 0.88
01bb81e2e9c6e613,0.13 0.00 0.90 1.00
00aed4a68a885190,0.00 0.08 0.85 1.00
e4f03de80061643b,0.08 0.00 0.97 1.00
03ed0bb8d32f9ce2,0.00 0.00 1.00 1.00
0bf3ab7d682cb544,0.05 0.15 0.98 0.84
0ddbc16fe122d441,0.05 0.15 0.24 0.71
08825eb6a342df14,0.54 0.16 0.63 0.62
05be90a875534c04,0.17 0.23 0.73 0.71
94c186463fc093c9,0.58 0.00 0.88 0.76
1a78bcbc1e3c8571,0.13 0.00 1.00 0.80
22c33f387b487879,0.00 0.00 1.00 1.00
d25ed64e821193f8,0.01 0.08 0.88 1.00
0a825663b415015d,0.00 0.00 1.00 1.00
036f048406bcb527,0.03 0.00 1.00 1.00
02e2e17f312dd85f,0.32 0.00 0.86 1.00
7c446473a41cb6a1,0.13 0.00 0.88 1.00
01fa261383ce5247,0.38 0.17 0.63 0.80
0655412529b307f0,0.00 0.20 0.79 1.00
8813de75cc2f9174,0.09 0.39 0.88 0.83
21509a7b2bf08bed,0.35 0.41 0.45 0.81
1d23d0be4b7e3de3,0.32 0.00 0.69 0.68
73153b6879066aec,0.08 0.33 0.88 1.00
d13fc3820fe032f7,0.18 0.00 0.67 1.00
c2b04e9a16df74f4,0.31 0.12 0.64 0.93
082b804861f06618,0.06 0.00 1.00 1.00
05c032aa610287ec,0.00 0.00 0.64 1.00
9209c8e6649d3e68,0.35 0.21 0.50 0.84
4f7cec03b9de7206,0.07 0.00 1.00 0.77
0c15f26e04a84ccd,0.01 0.00 0.47 0.76
06e4dc47c1faa652,0.00 0.04 1.00 1.00
8ec7f4d4b7b50e5f,0.00 0.00 0.86 1.00
19ef3ccc11950720,0.13 0.00 1.00 1.00
4295d6da511386de,0.45 0.00 0.73 1.00
9b4c7b48ad25d13c,0.32 0.00 0.56 1.00
25f661e1dbf1d99e,0.05 0.00 1.00 0.88
68c8161813bc648e,0.17 0.08 1.00 0.84
1ed7516399c9f706,0.06 0.22 0.81 0.52
0110f0c1d60d85d3,0.11 0.35 0.72 0.64
37601fdf16504a3c,0.28 0.40 0.78 1.00
03f64f8b9f5ff61d,0.08 0.14 0.74 0.54
3ab875739863bf66,0.21 0.17 0.65 0.70
01d1f1e3528400f6,0.01 0.00 0.97 1.00
1567e0145f627844,0.00 0.00 0.65 1.00
0c932e039d3d1588,0.37 0.07 0.80 0.95
07ea304c76aa2a47,0.00 0.00 1.00 1.00
14be19686bcf13ce,0.23 0.00 0.65 1.00
018c5d17c87bff4b,0.10 0.29 0.87 0.69
05f6bf2346a3db30,0.23 0.06 0.71 1.00
015cfca8e2b3be81,0.41 0.00 0.61 0.89
9aca23b09b43d63c,0.24 0.30 0.72 0.66
4ce6a9b6b364dc67,0.25 0.60 0.65 0.73
f8a658a68518d8d0,0.17 0.12 0.78 1.00
0dcc0be0221e1924,0.12 0.84 0.49 0.92
251d5e8ffab1a325,0.00 0.12 0.91 0.47
078d01d241fbfb3a,0.00 0.00 1.00 1.00
02758e856658acf5,0.01 0.00 0.53 1.00
0094c1de3235375e,0.00 0.00 1.00 0.79
0f4620d0506197a3,0.00 0.11 0.97 1.00
35d8ea66ea2eb313,0.28 0.32 0.81 0.66
13748f7cf2690951,0.00 0.00 0.51 1.00
09a4d4fd8f630998,0.54 0.00 0.83 0.98
0acde3899ddc2848,0.13 0.00 0.72 0.71
04b6ec8f9c2d0095,0.18 0.70 0.54 1.00
6793fb470a6b4228,0.11 0.33 0.64 0.76
13c9e83372db9628,0.64 0.00 1.00 1.00
0d0782d63a5be2a3,0.00 0.00 0.72 0.81
cc40ee8a1be8585a,0.02 0.00 0.78 0.67
05add80156924746,0.18 0.00 0.99 1.00
1c0f3279cb33d717,0.12 0.15 0.64 0.71
0803615966f0d330,0.04 0.00 1.00 1.00
279f9eb7ef3ee618,0.27 0.00 0.82 1.00
888f9ab28f9faefd,0.10 0.11 0.77 0.89
018ee87929d4cde0,0.68 0.15 1.00 1.00
0e45211704e43787,0.16 0.00 1.00 1.00
476d797152a5f4ef,0.00 0.00 0.75 1.00
56172c88f5517877,0.00 0.00 1.00 0.95
08f4b7e99f9c7260,0.00 0.00 0.67 0.52
09e15dbcf6f0b388,0.00 0.00 0.61 1.00
aedc4a0193c0764b,0.06 0.23 0.90 0.79
2390c61cae4be425,0.00 0.02 0.99 1.00
0359974b05fffc90,0.34 0.00 0.59 1.00
929f5bb12d369441,0.02 0.00 0.84 0.85
c21727251a077fbf,0.03 0.17 0.93 0.71
9b033c931ec4dd1b,0.00 0.00 0.43 0.72
4fa8bdf725c1553f,0.00 0.05 0.93 0.83
1ca1653e4d019b8f,0.00 0.00 1.00 1.00
040a89ae99807107,0.16 0.00 0.67 1.00
101e4a55068faa67,0.42 0.00 0.56 1.00
01b4c3fe3c3bd902,0.11 0.00 0.72 1.00
bb30cd1b48bba9dd,0.00 0.00 1.00 1.00
183e16ab6827be6d,0.33 0.16 0.87 0.53
f84b6304171bd223,0.16 0.00 0.83 1.00
2105f32ffa115c95,0.30 0.12 0.71 0.82
d684227bde6dd994,0.41 0.32 0.65 0.99
0709a3a590d24591,0.09 0.24 0.92 0.79
032d2891c4d02b79,0.07 0.28 0.42 0.68
816a75104b64c7dc,0.06 0.18 0.96 0.82
5ca10cf8c80579e4,0.18 0.11 0.84 0.87
0001bb27a457f549,0.00 0.00 0.82 0.74
3eed1c4ff0ee1bb2,0.00 0.00 0.82 0.99
03aaa278b63fd5f9,0.05 0.00 0.75 1.00
03daf852a3b115d9,0.21 0.00 0.31 0.43
594d15bcc101b48d,0.00 0.26 0.71 1.00
d1e33ba1a92e53de,0.01 0.10 0.99 1.00
0771a88685406336,0.30 0.31 0.51 0.67
08c23c2b3d0d0741,0.34 0.33 1.00 1.00
